196,3,4,4.5,2,3.5,3.5,3
196,4,5,3,3,3.5,4,2
196,8,3,2.5,3,3.5,4,5
196,10,5,3.5,2.5,4,2.5,4
196,13,4,5,4.5,4,4.5,2
196,16,2,3,5,3,3,3
196,25,5,4,2,5,4,4
196,32,5,5,3,4,4,5
196,33,1,4,2.33,3.33,3.67,5
196,34,5,3,4.67,3,4,3
196,53,3,5,3,5,5,4
196,66,3,4,2,3,2,3
196,67,5,3.5,4.5,2.5,4,5
196,70,3,5,4,3,4,3
196,74,1,5,3,5,1,2
196,86,4,3.33,4,3.33,4,4
196,87,5,3,3,4,2.67,3
196,94,4,1,3,3,5,3
196,106,5,2.33,4.67,3,3.67,4
196,108,3,5,2,3.5,4,4
196,110,5,3.5,4,3.5,2,1
196,111,4,3.71,4.57,3.14,4,4
196,116,4,4.5,1.5,3.5,3,3
196,128,5,4,5,4,4.5,4
196,129,3,4,4,3,3,4
196,140,5,3.14,3.14,4.14,2.71,4
196,149,4,4.75,3.25,3.5,3.25,5
196,153,4,4,4,2,2,5
196,157,5,3.5,4.5,3.5,1.5,5
196,158,2,2,3,3,3,4
196,173,3,4,3,2.67,3.33,2
196,175,5,4.5,3,5,4,4
196,186,5,4,4,2,4.5,5
196,202,4,2,2.5,4,4.5,3
196,229,4,2.5,4.5,3.5,4.5,3
196,238,3,5,4,3,4,4
196,242,5,2.33,4.67,3.33,2.67,3
196,248,4.14,3.86,2.71,3.57,3.43,4
196,251,3,2,3.5,3.5,2.5,3
