74,2,3,3,3,3.5,3.5,4
74,5,4,4.5,3,3.5,3,4
74,7,4,4.5,2,5,4.5,4
74,9,4,2.5,3,4,3.5,4
74,13,4,5,4.5,4,4.5,4
74,15,3,2,3,4.5,3.5,4
74,19,5,4.75,4.75,4,4,5
74,23,4,1,3,5,5,4
74,32,5,5,3,4,4,3
74,33,1,4,2.33,3.33,3.67,3
74,35,5,5,3,3,5,3
74,41,4,3.33,3.33,3,4,4
74,47,5,2.5,2.5,2.5,2,3
74,48,4,5,5,4,1,3
74,49,5,5,2.5,3.5,3.5,4
74,54,5,2,2,4,3,4
74,60,5,4,4.5,3.5,3,5
74,62,5,2.5,5,4.5,4,5
74,71,3.33,3.33,2.67,2.67,4.33,3
74,72,3,3,4,2.5,4,3
74,73,5,1.5,5,2.5,4.5,4
74,75,5,3,3.33,3.67,2.33,4
74,78,3,5,4,3,3.5,4
74,80,5,4,5,2,5,4
74,87,5,3,3,4,2.67,5
74,98,2,3,5,3,2,3
74,100,5,4,4.5,4.5,4.5,4
74,101,5,3.5,4.25,3.5,4.25,3
74,105,4,1,5,2,3,2
74,121,4,4,1,3,3,4
74,124,5,4,1.5,3,2.5,3
74,126,2,4,3.33,2.67,3.67,3
74,129,3,4,4,3,3,3
74,137,4,4,2,3,4,3
74,150,4,2.75,5,2.5,2.75,3
74,184,2,4,3.2,2.2,3,4
74,237,3,3.33,3,4,3.33,4
74,245,5,2,4,3,4,3
