64,1,4,3.5,5,4,3,4
64,2,3,3,3,3.5,3.5,3
64,3,4,4.5,2,3.5,3.5,3
64,4,5,3,3,3.5,4,3
64,5,4,4.5,3,3.5,3,4
64,7,4,4.5,2,5,4.5,4
64,8,3,2.5,3,3.5,4,4
64,9,4,2.5,3,4,3.5,4
64,10,5,3.5,2.5,4,2.5,5
64,11,4,2.5,3,4,3,4
64,12,3,4.5,4.5,4,4.5,4
64,14,2,4,2.5,5,3.5,5
64,16,2,3,5,3,3,5
64,17,4,5,5,3,3,3
64,18,5,3,3.5,2.5,2.5,3
64,19,5,4.75,4.75,4,4,5
64,20,4,3.5,3.5,4,4,2
64,21,4,3.52,3.41,3.63,3.41,4
64,22,5,5,5,4,2,4
64,25,5,4,2,5,4,3
64,28,5,4.33,3.33,4.33,2.33,4
64,31,4,3.67,4.67,3.67,3.33,4
64,32,5,5,3,4,4,1
64,33,1,4,2.33,3.33,3.67,1
64,35,5,5,3,3,5,4
64,38,5,3.5,4,4.25,3.25,3
64,40,2.33,3.67,4.33,4,3.67,3
64,47,5,2.5,2.5,2.5,2,3
64,48,4,5,5,4,1,5
64,50,4,2.5,4.5,2,4,5
64,51,5,2.5,3,4,5,3
64,52,4,3,5,1,3,3
64,53,3,5,3,5,5,2
64,56,5,1,3,1,3,5
64,57,5,3.25,2.75,3.75,2.5,4
64,58,5,3,3,3,3,2
64,60,5,4,4.5,3.5,3,4
64,62,5,2.5,5,4.5,4,3
64,63,5,2.67,3.33,2.67,2.33,3
64,64,4,2.5,3,1.5,4,4
64,65,4,4,3.5,3,3.5,4
64,69,5,3,4,3,4,4
64,70,3,5,4,3,4,5
64,71,3.33,3.33,2.67,2.67,4.33,3
64,72,3,3,4,2.5,4,4
64,73,5,1.5,5,2.5,4.5,3
64,76,5,4,3.5,2.5,4,4
64,77,4,2,3.5,4,4,3
64,79,3.17,3.63,3.7,3.37,3.46,4
64,80,5,4,5,2,5,3
64,81,5,3.5,3.25,3.75,3.5,4
64,82,2.85,3.54,3.31,3.38,3.77,4
64,83,2,3,5,5,2,3
64,85,1,3.25,4,3.75,3,4
64,87,5,3,3,4,2.67,4
64,88,3,3.5,3.5,4.5,2,3
64,89,3.5,4,3,3.38,4,3
64,91,3,3.5,3.5,3,3,4
64,93,2,3.33,4.67,1.67,3.67,2
64,94,4,1,3,3,5,3
64,95,5,3.5,5,4.5,4,4
64,96,5,3,4,2,3,4
64,97,1,3,5,4,4,3
64,98,2,3,5,3,2,4
64,100,5,4,4.5,4.5,4.5,4
64,101,5,3.5,4.25,3.5,4.25,2
64,103,4,4,3.5,4.5,3.5,3
64,111,4,3.71,4.57,3.14,4,4
64,114,2,4,3.67,4,3.67,4
64,119,5,4,4.5,5,5,3
64,120,5,3,3.67,3.67,4.33,3
64,121,4,4,1,3,3,3
64,125,3,3,5,2,5,2
64,127,4,5,4,3.5,4,4
64,128,5,4,5,4,4.5,2
64,129,3,4,4,3,3,5
64,130,4,4,5,5,4,4
64,131,4,4.5,4.5,2.5,3.5,2
64,132,3.5,3.33,3.83,2.67,4.17,4
64,135,5,4.33,2,3.33,3.67,4
64,136,4,3,4,2.5,2.5,4
64,139,1,4,4,3,5,2
64,141,3,4,3.33,4.67,2.33,4
64,143,3.5,2.67,4.17,3.33,4.67,4
64,144,4,3.33,3.33,3.67,4.33,3
64,145,4,4,3.5,3.5,3.5,4
64,146,3,4,5,5,2,2
64,149,4,4.75,3.25,3.5,3.25,4
64,150,4,2.75,5,2.5,2.75,4
64,151,2,3,5,4,3,3
64,152,3,3.33,4.67,4.67,4.33,3
64,153,4,4,4,2,2,3
64,154,3.5,3.5,4,3.25,3.25,4
