5,1,4,3.5,5,4,3,4
5,2,3,3,3,3.5,3.5,3
5,4,5,3,3,3.5,4,5
5,6,3,3.5,2.5,2.5,4,1
5,14,2,4,2.5,5,3.5,4
5,17,4,5,5,3,3,4
5,21,4,3.52,3.41,3.63,3.41,3
5,24,4,3,2,3,2,4
5,25,5,4,2,5,4,3
5,29,4,4,4,4,5,4
5,40,2.33,3.67,4.33,4,3.67,4
5,42,5,4,2,4,1,5
5,50,4,2.5,4.5,2,4,4
5,62,5,2.5,5,4.5,4,4
5,63,5,2.67,3.33,2.67,2.33,1
5,66,3,4,2,3,2,1
5,69,5,3,4,3,4,1
5,70,3,5,4,3,4,4
5,79,3.17,3.63,3.7,3.37,3.46,3
5,80,5,4,5,2,5,2
5,89,3.5,4,3,3.38,4,5
5,90,2.83,3.3,3.33,3.93,3.33,3
5,94,4,1,3,3,5,3
5,95,5,3.5,5,4.5,4,4
5,98,2,3,5,3,2,3
5,99,5,3,4,3.5,4.75,3
5,100,5,4,4.5,4.5,4.5,5
5,101,5,3.5,4.25,3.5,4.25,5
5,102,4,3,3,4,2,3
5,105,4,1,5,2,3,3
5,109,5,3.6,3.2,4.8,3.2,5
5,110,5,3.5,4,3.5,2,2
5,111,4,3.71,4.57,3.14,4,1
5,112,5,2.33,2.33,5,3,1
5,113,5,2.67,4,2.33,4.33,3
5,114,2,4,3.67,4,3.67,3
5,115,5,2.33,3.33,2.33,3.67,1
5,116,4,4.5,1.5,3.5,3,1
5,117,5,4.5,3.5,3.5,4.5,1
5,118,4,4,5,3,5,1
5,119,5,4,4.5,5,5,3
5,120,5,3,3.67,3.67,4.33,3
5,121,4,4,1,3,3,4
5,122,5,4,4.5,5,4,3
5,123,5,4.33,3,3.67,4.67,2
5,124,5,4,1.5,3,2.5,1
5,125,3,3,5,2,5,1
5,126,2,4,3.33,2.67,3.67,3
5,127,4,5,4,3.5,4,3
5,128,5,4,5,4,4.5,1
5,129,3,4,4,3,3,5
5,130,4,4,5,5,4,3
5,131,4,4.5,4.5,2.5,3.5,3
5,132,3.5,3.33,3.83,2.67,4.17,4
5,133,4,3.5,5,3.5,1.5,2
5,134,5,5,4,4,4,3
5,135,5,4.33,2,3.33,3.67,3
5,136,4,3,4,2.5,2.5,1
5,137,4,4,2,3,4,5
5,138,3,3,5,4,4,4
5,139,1,4,4,3,5,2
5,140,5,3.14,3.14,4.14,2.71,2
5,141,3,4,3.33,4.67,2.33,2
5,142,3,3.33,3.17,3.5,4.17,2
5,143,3.5,2.67,4.17,3.33,4.67,4
5,144,4,3.33,3.33,3.67,4.33,2
5,145,4,4,3.5,3.5,3.5,2
5,146,3,4,5,5,2,3
5,147,2,1.75,3.75,3.25,2.75,1
5,148,3.57,3.86,3.57,4.43,4.71,5
5,149,4,4.75,3.25,3.5,3.25,1
5,150,4,2.75,5,2.5,2.75,3
5,151,2,3,5,4,3,2
5,152,3,3.33,4.67,4.67,4.33,3
5,153,4,4,4,2,2,3
5,154,3.5,3.5,4,3.25,3.25,3
5,155,5,3,4,5,4,5
5,156,5,4.5,4,4.5,4.5,2
5,157,5,3.5,4.5,3.5,1.5,1
5,158,2,2,3,3,3,1
5,159,5,5,3,5,5,3
5,160,5,5,1,1,4,3
5,161,3,4,3.33,4.67,4,3
5,162,3.11,3.33,3.56,3.44,3,1
5,163,4,4.67,3.67,3.67,4,3
5,164,5,5,1,4,5,3
5,165,1,2,3.33,3.67,4.67,3
5,166,4,2.33,3,4.33,3,3
5,167,5,4,3.67,4,3.33,2
5,168,3,4,2,3,1,2
5,169,4,5,4,2,3,4
5,170,4,4.33,4.33,4,3.67,4
5,171,4,4,4.5,3.5,3,1
5,172,5,4.5,4.5,3,3.5,4
5,173,3,4,3,2.67,3.33,4
5,174,3,4.33,3.33,3.33,4,4
5,175,5,4.5,3,5,4,5
5,176,3,2,2,4.33,3,3
5,177,3,5,5,5,5,5
5,178,5,4,4,4,3,3
5,179,5,2.5,4.5,4.5,4,4
5,180,5,3,3,4,4,5
5,181,4,3,4.5,3.5,2.5,5
5,182,4,3.83,4,3.33,3.5,4
5,183,5,1.33,2,2.67,3.33,4
5,184,2,4,3.2,2.2,3,1
5,185,5,4,4,5,5,2
5,186,5,4,4,2,4.5,3
5,187,5,5,2.5,5,3.5,1
5,188,1,3,4.5,3.75,3.25,1
5,189,4,3.75,3.75,3.75,3.75,3
5,190,3,2,3,3.67,3.67,4
5,191,5,4,2,3.5,3,2
5,192,5,3,3,3,2,3
5,193,3,3.67,2.33,4,3.33,4
5,194,5,4,5,3,4,4
5,195,5,3,2.5,3.25,4,2
5,196,1,2,4,1,3,2
5,197,3,5,3,4,3,1
5,198,4,3,2,3,4.5,1
5,199,5,4.33,3.67,2,2.33,1
5,200,4,2.5,2,5,3.5,2
5,201,4,4,4,3,1,1
5,202,4,2,2.5,4,4.5,4
5,203,4,3.5,4,2.5,3.5,1
5,204,1,5,4,2.5,5,2
5,208,2,2.5,4.5,2.5,3.5,4
5,209,3.07,4.2,4,3.6,3.07,5
5,210,2,3.83,3.17,3.67,4,3
5,211,4,3.5,4,3,4,4
5,214,5,3.33,4,2.67,3.33,3
5,216,5,2,5,5,2.5,1
5,219,5,4.5,3.5,4,2.5,3
5,222,3,3,5,4,4,4
5,225,4.43,4.29,3.71,3.29,3.43,2
5,226,4.07,3.7,3.64,3.45,3.42,3
5,227,5,4.5,4,3,4,4
5,228,4,3.25,4.25,3.5,2,5
5,229,4,2.5,4.5,3.5,4.5,2
5,230,4,3,3,4,3.5,3
5,231,1,2,2,1,4,2
5,233,4,4,4,5,1,4
5,234,4,1,3,4,2,2
5,235,5,3,2,3.5,2.5,4
5,239,3,4,3.67,4,4,4
5,241,5,3,2,3.5,4,1
5,243,5,2,2.5,3,2,1
5,250,5,5,3,2,4,3
