100,5,4,4.5,3,3.5,3,4
100,13,4,5,4.5,4,4.5,2
100,15,3,2,3,4.5,3.5,3
100,16,2,3,5,3,3,4
100,17,4,5,5,3,3,3
100,18,5,3,3.5,2.5,2.5,3
100,19,5,4.75,4.75,4,4,4
100,33,1,4,2.33,3.33,3.67,3
100,35,5,5,3,3,5,2
100,36,4,2,3,3.5,3,3
100,39,5,3,2.5,4.5,4,2
100,41,4,3.33,3.33,3,4,4
100,47,5,2.5,2.5,2.5,2,4
100,49,5,5,2.5,3.5,3.5,4
100,57,5,3.25,2.75,3.75,2.5,3
100,60,5,4,4.5,3.5,3,5
100,62,5,2.5,5,4.5,4,5
100,63,5,2.67,3.33,2.67,2.33,5
100,68,5,2.67,3.33,4.33,3.33,1
100,70,3,5,4,3,4,3
100,73,5,1.5,5,2.5,4.5,3
100,75,5,3,3.33,3.67,2.33,4
100,80,5,4,5,2,5,3
100,87,5,3,3,4,2.67,3
100,89,3.5,4,3,3.38,4,3
100,91,3,3.5,3.5,3,3,4
100,93,2,3.33,4.67,1.67,3.67,3
100,94,4,1,3,3,5,4
100,95,5,3.5,5,4.5,4,3
100,96,5,3,4,2,3,3
100,101,5,3.5,4.25,3.5,4.25,2
100,102,4,3,3,4,2,4
100,115,5,2.33,3.33,2.33,3.67,1
100,120,5,3,3.67,3.67,4.33,4
100,121,4,4,1,3,3,1
100,122,5,4,4.5,5,4,1
100,126,2,4,3.33,2.67,3.67,2
100,127,4,5,4,3.5,4,3
100,128,5,4,5,4,4.5,2
100,133,4,3.5,5,3.5,1.5,2
100,136,4,3,4,2.5,2.5,2
100,139,1,4,4,3,5,4
100,141,3,4,3.33,4.67,2.33,4
100,146,3,4,5,5,2,3
100,149,4,4.75,3.25,3.5,3.25,1
100,172,5,4.5,4.5,3,3.5,3
100,183,5,1.33,2,2.67,3.33,3
100,184,2,4,3.2,2.2,3,4
100,185,5,4,4,5,5,4
100,221,5,3,2.67,4.33,4.33,3
100,222,3,3,5,4,4,1
100,223,4,2,4,3.5,3,4
100,224,4,3.5,3,4.5,3,3
100,225,4.43,4.29,3.71,3.29,3.43,3
100,226,4.07,3.7,3.64,3.45,3.42,2
100,231,1,2,2,1,4,3
100,244,3,1,4,4,2,4
100,245,5,2,4,3,4,4
100,246,5,3,3,4.5,4,4
