34,6,3,3.5,2.5,2.5,4,2
34,12,3,4.5,4.5,4,4.5,5
34,33,1,4,2.33,3.33,3.67,5
34,35,5,5,3,3,5,2
34,36,4,2,3,3.5,3,1
34,39,5,3,2.5,4.5,4,5
34,41,4,3.33,3.33,3,4,1
34,46,3.5,3.67,2.67,3.67,3.67,5
34,57,5,3.25,2.75,3.75,2.5,4
34,59,5,3,1.67,4.33,4.67,4
34,71,3.33,3.33,2.67,2.67,4.33,5
34,76,5,4,3.5,2.5,4,5
34,79,3.17,3.63,3.7,3.37,3.46,5
34,139,1,4,4,3,5,5
34,140,5,3.14,3.14,4.14,2.71,5
34,184,2,4,3.2,2.2,3,4
34,231,1,2,2,1,4,5
34,232,4,2.5,3.5,2,3.5,4
34,242,5,2.33,4.67,3.33,2.67,5
34,245,5,2,4,3,4,4
