193,1,4,3.5,5,4,3,4
193,2,3,3,3,3.5,3.5,4
193,4,5,3,3,3.5,4,3
193,5,4,4.5,3,3.5,3,3
193,6,3,3.5,2.5,2.5,4,2
193,7,4,4.5,2,5,4.5,1
193,15,3,2,3,4.5,3.5,3
193,16,2,3,5,3,3,4
193,21,4,3.52,3.41,3.63,3.41,3
193,22,5,5,5,4,2,3
193,23,4,1,3,5,5,4
193,24,4,3,2,3,2,2
193,25,5,4,2,5,4,4
193,27,5,3.5,3,4,3.5,4
193,29,4,4,4,4,5,4
193,31,4,3.67,4.67,3.67,3.33,3
193,33,1,4,2.33,3.33,3.67,4
193,35,5,5,3,3,5,1
193,38,5,3.5,4,4.25,3.25,3
193,41,4,3.33,3.33,3,4,1
193,47,5,2.5,2.5,2.5,2,4
193,48,4,5,5,4,1,4
193,54,5,2,2,4,3,4
193,56,5,1,3,1,3,2
193,57,5,3.25,2.75,3.75,2.5,4
193,60,5,4,4.5,3.5,3,4
193,62,5,2.5,5,4.5,4,3
193,66,3,4,2,3,2,4
193,67,5,3.5,4.5,2.5,4,2
193,68,5,2.67,3.33,4.33,3.33,2
193,69,5,3,4,3,4,5
193,72,3,3,4,2.5,4,2
193,73,5,1.5,5,2.5,4.5,3
193,74,1,5,3,5,1,2
193,75,5,3,3.33,3.67,2.33,3
193,78,3,5,4,3,3.5,2
193,79,3.17,3.63,3.7,3.37,3.46,4
193,80,5,4,5,2,5,1
193,82,2.85,3.54,3.31,3.38,3.77,2
193,86,4,3.33,4,3.33,4,4
193,90,2.83,3.3,3.33,3.93,3.33,1
193,94,4,1,3,3,5,4
193,96,5,3,4,2,3,1
193,99,5,3,4,3.5,4.75,1
193,100,5,4,4.5,4.5,4.5,5
193,101,5,3.5,4.25,3.5,4.25,3
193,109,5,3.6,3.2,4.8,3.2,3
193,110,5,3.5,4,3.5,2,3
193,111,4,3.71,4.57,3.14,4,1
193,112,5,2.33,2.33,5,3,3
193,113,5,2.67,4,2.33,4.33,4
193,115,5,2.33,3.33,2.33,3.67,1
193,117,5,4.5,3.5,3.5,4.5,4
193,120,5,3,3.67,3.67,4.33,3
193,121,4,4,1,3,3,4
193,122,5,4,4.5,5,4,1
193,127,4,5,4,3.5,4,5
193,136,4,3,4,2.5,2.5,1
193,140,5,3.14,3.14,4.14,2.71,4
193,141,3,4,3.33,4.67,2.33,4
193,142,3,3.33,3.17,3.5,4.17,3
193,146,3,4,5,5,2,4
193,147,2,1.75,3.75,3.25,2.75,2
193,149,4,4.75,3.25,3.5,3.25,3
193,150,4,2.75,5,2.5,2.75,3
193,152,3,3.33,4.67,4.67,4.33,3
193,153,4,4,4,2,2,4
193,154,3.5,3.5,4,3.25,3.25,4
193,155,5,3,4,5,4,4
193,156,5,4.5,4,4.5,4.5,4
193,157,5,3.5,4.5,3.5,1.5,3
193,159,5,5,3,5,5,4
193,161,3,4,3.33,4.67,4,3
193,167,5,4,3.67,4,3.33,4
193,169,4,5,4,2,3,2
193,174,3,4.33,3.33,3.33,4,4
193,176,3,2,2,4.33,3,1
193,177,3,5,5,5,5,4
193,178,5,4,4,4,3,4
193,182,4,3.83,4,3.33,3.5,4
193,183,5,1.33,2,2.67,3.33,2
193,184,2,4,3.2,2.2,3,4
193,187,5,5,2.5,5,3.5,4
193,190,3,2,3,3.67,3.67,4
193,194,5,4,5,3,4,4
193,195,5,3,2.5,3.25,4,1
193,199,5,4.33,3.67,2,2.33,5
193,209,3.07,4.2,4,3.6,3.07,3
193,210,2,3.83,3.17,3.67,4,4
193,212,3,5,5,3,1,3
193,216,5,2,5,5,2.5,3
193,218,4,4,5,4,1,4
193,223,4,2,4,3.5,3,2
193,232,4,2.5,3.5,2,3.5,5
193,233,4,4,4,5,1,4
193,234,4,1,3,4,2,4
193,236,4,2,4.5,3,3.5,4
193,237,3,3.33,3,4,3.33,4
193,244,3,1,4,4,2,4
193,246,5,3,3,4.5,4,3
193,249,5,3,3,2.67,4.33,4
