48,5,4,4.5,3,3.5,3,5
48,6,3,3.5,2.5,2.5,4,4
48,13,4,5,4.5,4,4.5,3
48,16,2,3,5,3,3,2
48,17,4,5,5,3,3,5
48,18,5,3,3.5,2.5,2.5,3
48,21,4,3.52,3.41,3.63,3.41,4
48,22,5,5,5,4,2,5
48,23,4,1,3,5,5,4
48,28,5,4.33,3.33,4.33,2.33,2
48,33,1,4,2.33,3.33,3.67,3
48,36,4,2,3,3.5,3,1
48,41,4,3.33,3.33,3,4,3
48,49,5,5,2.5,3.5,3.5,4
48,50,4,2.5,4.5,2,4,4
48,51,5,2.5,3,4,5,3
48,52,4,3,5,1,3,4
48,53,3,5,3,5,5,3
48,55,5,5,4,3,3.5,5
48,56,5,1,3,1,3,3
48,70,3,5,4,3,4,3
48,71,3.33,3.33,2.67,2.67,4.33,3
48,97,1,3,5,4,4,4
48,98,2,3,5,3,2,5
48,103,4,4,3.5,4.5,3.5,4
48,104,4,3.5,5,3.5,3.5,5
48,132,3.5,3.33,3.83,2.67,4.17,5
48,136,4,3,4,2.5,2.5,4
48,141,3,4,3.33,4.67,2.33,4
48,144,4,3.33,3.33,3.67,4.33,3
48,148,3.57,3.86,3.57,4.43,4.71,5
48,150,4,2.75,5,2.5,2.75,4
48,155,5,3,4,5,4,5
48,170,4,4.33,4.33,4,3.67,4
48,172,5,4.5,4.5,3,3.5,4
48,174,3,4.33,3.33,3.33,4,4
48,175,5,4.5,3,5,4,4
48,180,5,3,3,4,4,3
48,181,4,3,4.5,3.5,2.5,5
48,183,5,1.33,2,2.67,3.33,5
48,184,2,4,3.2,2.2,3,4
48,185,5,4,4,5,5,4
48,187,5,5,2.5,5,3.5,5
48,191,5,4,2,3.5,3,5
48,193,3,3.67,2.33,4,3.33,2
48,194,5,4,5,3,4,4
48,195,5,3,2.5,3.25,4,5
48,202,4,2,2.5,4,4.5,4
48,209,3.07,4.2,4,3.6,3.07,5
48,210,2,3.83,3.17,3.67,4,3
48,215,4.67,4.56,3.33,3.11,3.11,4
48,226,4.07,3.7,3.64,3.45,3.42,4
48,227,5,4.5,4,3,4,4
48,228,4,3.25,4.25,3.5,2,3
48,229,4,2.5,4.5,3.5,4.5,2
48,230,4,3,3,4,3.5,5
48,243,5,2,2.5,3,2,4
