2,1,4,3.5,5,4,3,4
2,2,3,3,3,3.5,3.5,4
2,4,5,3,3,3.5,4,4
2,5,4,4.5,3,3.5,3,3
2,10,5,3.5,2.5,4,2.5,2
2,13,4,5,4.5,4,4.5,4
2,14,2,4,2.5,5,3.5,4
2,16,2,3,5,3,3,4
2,19,5,4.75,4.75,4,4,4
2,20,4,3.5,3.5,4,4,4
2,21,4,3.52,3.41,3.63,3.41,3
2,22,5,5,5,4,2,5
2,23,4,1,3,5,5,4
2,24,4,3,2,3,2,4
2,25,5,4,2,5,4,4
2,26,4,4.75,3.5,3.75,4.5,4
2,27,5,3.5,3,4,3.5,3
2,28,5,4.33,3.33,4.33,2.33,3
2,29,4,4,4,4,5,4
2,30,5,3.5,4.5,3.5,3,5
2,31,4,3.67,4.67,3.67,3.33,4
2,32,5,5,3,4,4,5
2,33,1,4,2.33,3.33,3.67,4
2,34,5,3,4.67,3,4,3
2,35,5,5,3,3,5,3
2,36,4,2,3,3.5,3,3
2,37,4.57,2.86,4.14,2.43,4.29,3
2,38,5,3.5,4,4.25,3.25,3
2,39,5,3,2.5,4.5,4,4
2,40,2.33,3.67,4.33,4,3.67,4
2,41,4,3.33,3.33,3,4,1
2,42,5,4,2,4,1,4
2,43,3,3,1,4,1,3
2,44,4,4,4,3.5,2.5,4
2,45,2,4,3,3,2.33,3
2,46,3.5,3.67,2.67,3.67,3.67,4
2,47,5,2.5,2.5,2.5,2,4
2,48,4,5,5,4,1,4
2,49,5,5,2.5,3.5,3.5,5
2,50,4,2.5,4.5,2,4,4
2,51,5,2.5,3,4,5,4
2,52,4,3,5,1,3,3
2,53,3,5,3,5,5,4
2,54,5,2,2,4,3,3
2,55,5,5,4,3,3.5,3
2,56,5,1,3,1,3,1
2,57,5,3.25,2.75,3.75,2.5,4
2,58,5,3,3,3,3,5
2,59,5,3,1.67,4.33,4.67,3
2,60,5,4,4.5,3.5,3,5
2,61,2.61,3.3,3.65,3.7,3.48,1
2,62,5,2.5,5,4.5,4,1
2,63,5,2.67,3.33,2.67,2.33,5
2,100,5,4,4.5,4.5,4.5,5
2,111,4,3.71,4.57,3.14,4,4
2,127,4,5,4,3.5,4,5
2,237,3,3.33,3,4,3.33,4
2,242,5,2.33,4.67,3.33,2.67,5
2,251,3,2,3.5,3.5,2.5,5
