188,4,5,3,3,3.5,4,3
188,5,4,4.5,3,3.5,3,3
188,6,3,3.5,2.5,2.5,4,3
188,7,4,4.5,2,5,4.5,5
188,10,5,3.5,2.5,4,2.5,2
188,11,4,2.5,3,4,3,5
188,12,3,4.5,4.5,4,4.5,5
188,13,4,5,4.5,4,4.5,4
188,22,5,5,5,4,2,5
188,28,5,4.33,3.33,4.33,2.33,3
188,29,4,4,4,4,5,3
188,33,1,4,2.33,3.33,3.67,2
188,35,5,5,3,3,5,4
188,38,5,3.5,4,4.25,3.25,3
188,41,4,3.33,3.33,3,4,2
188,47,5,2.5,2.5,2.5,2,4
188,48,4,5,5,4,1,2
188,50,4,2.5,4.5,2,4,4
188,54,5,2,2,4,3,4
188,56,5,1,3,1,3,4
188,60,5,4,4.5,3.5,3,5
188,62,5,2.5,5,4.5,4,4
188,64,4,2.5,3,1.5,4,5
188,65,4,4,3.5,3,3.5,5
188,66,3,4,2,3,2,3
188,69,5,3,4,3,4,4
188,73,5,1.5,5,2.5,4.5,3
188,76,5,4,3.5,2.5,4,4
188,77,4,2,3.5,4,4,4
188,79,3.17,3.63,3.7,3.37,3.46,5
188,85,1,3.25,4,3.75,3,5
188,88,3,3.5,3.5,4.5,2,4
188,96,5,3,4,2,3,5
188,97,1,3,5,4,4,5
188,98,2,3,5,3,2,5
188,100,5,4,4.5,4.5,4.5,4
188,103,4,4,3.5,4.5,3.5,4
188,104,4,3.5,5,3.5,3.5,4
188,105,4,1,5,2,3,2
188,118,4,4,5,3,5,2
188,121,4,4,1,3,3,4
188,122,5,4,4.5,5,4,5
188,123,5,4.33,3,3.67,4.67,4
188,126,2,4,3.33,2.67,3.67,5
188,127,4,5,4,3.5,4,4
188,129,3,4,4,3,3,2
188,139,1,4,4,3,5,5
188,143,3.5,2.67,4.17,3.33,4.67,5
188,144,4,3.33,3.33,3.67,4.33,3
188,145,4,4,3.5,3.5,3.5,4
188,148,3.57,3.86,3.57,4.43,4.71,4
188,151,2,3,5,4,3,3
188,153,4,4,4,2,2,5
188,157,5,3.5,4.5,3.5,1.5,3
188,159,5,5,3,5,5,3
188,161,3,4,3.33,4.67,4,3
188,162,3.11,3.33,3.56,3.44,3,4
188,164,5,5,1,4,5,4
188,166,4,2.33,3,4.33,3,5
188,167,5,4,3.67,4,3.33,4
188,169,4,5,4,2,3,3
188,171,4,4,4.5,3.5,3,4
188,172,5,4.5,4.5,3,3.5,3
188,173,3,4,3,2.67,3.33,5
188,174,3,4.33,3.33,3.33,4,5
188,176,3,2,2,4.33,3,4
188,177,3,5,5,5,5,4
188,178,5,4,4,4,3,3
188,180,5,3,3,4,4,5
188,181,4,3,4.5,3.5,2.5,3
188,185,5,4,4,5,5,4
188,186,5,4,4,2,4.5,5
188,187,5,5,2.5,5,3.5,3
188,190,3,2,3,3.67,3.67,4
188,191,5,4,2,3.5,3,3
188,194,5,4,5,3,4,3
188,195,5,3,2.5,3.25,4,3
188,199,5,4.33,3.67,2,2.33,4
188,201,4,4,4,3,1,2
188,202,4,2,2.5,4,4.5,3
188,204,1,5,4,2.5,5,4
188,205,2,4,2,5,5,3
188,209,3.07,4.2,4,3.6,3.07,3
188,210,2,3.83,3.17,3.67,4,4
188,211,4,3.5,4,3,4,4
188,215,4.67,4.56,3.33,3.11,3.11,4
188,216,5,2,5,5,2.5,5
188,217,4,4,3,3.25,2.5,5
188,218,4,4,5,4,1,5
188,221,5,3,2.67,4.33,4.33,4
188,226,4.07,3.7,3.64,3.45,3.42,3
188,230,4,3,3,4,3.5,5
188,231,1,2,2,1,4,5
188,232,4,2.5,3.5,2,3.5,3
188,233,4,4,4,5,1,3
188,234,4,1,3,4,2,4
188,236,4,2,4.5,3,3.5,5
188,237,3,3.33,3,4,3.33,3
188,240,5,2.67,4.67,3,4,1
188,245,5,2,4,3,4,5
188,251,3,2,3.5,3.5,2.5,3
