80,7,4,4.5,2,5,4.5,1
80,8,3,2.5,3,3.5,4,3
80,16,2,3,5,3,3,3
80,25,5,4,2,5,4,4
80,45,2,4,3,3,2.33,4
80,50,4,2.5,4.5,2,4,4
80,58,5,3,3,3,3,4
80,64,4,2.5,3,1.5,4,5
80,76,5,4,3.5,2.5,4,3
80,79,3.17,3.63,3.7,3.37,3.46,4
80,86,4,3.33,4,3.33,4,5
80,87,5,3,3,4,2.67,4
80,100,5,4,4.5,4.5,4.5,5
80,127,4,5,4,3.5,4,4
80,128,5,4,5,4,4.5,4
80,154,3.5,3.5,4,3.25,3.25,3
80,170,4,4.33,4.33,4,3.67,3
80,193,3,3.67,2.33,4,3.33,3
80,194,5,4,5,3,4,3
80,199,5,4.33,3.67,2,2.33,2
80,205,2,4,2,5,5,5
80,208,2,2.5,4.5,2.5,3.5,5
80,213,4.35,2.95,3.15,3.25,2.8,4
80,215,4.67,4.56,3.33,3.11,3.11,5
80,230,4,3,3,4,3.5,5
80,234,4,1,3,4,2,3
80,237,3,3.33,3,4,3.33,4
