22,2,3,3,3,3.5,3.5,2
22,4,5,3,3,3.5,4,5
22,5,4,4.5,3,3.5,3,4
22,9,4,2.5,3,4,3.5,5
22,12,3,4.5,4.5,4,4.5,3
22,17,4,5,5,3,3,4
22,20,4,3.5,3.5,4,4,4
22,21,4,3.52,3.41,3.63,3.41,2
22,24,4,3,2,3,2,5
22,29,4,4,4,4,5,1
22,32,5,5,3,4,4,1
22,33,1,4,2.33,3.33,3.67,4
22,37,4.57,2.86,4.14,2.43,4.29,5
22,40,2.33,3.67,4.33,4,3.67,3
22,41,4,3.33,3.33,3,4,1
22,44,4,4,4,3.5,2.5,5
22,48,4,5,5,4,1,1
22,50,4,2.5,4.5,2,4,5
22,53,3,5,3,5,5,3
22,60,5,4,4.5,3.5,3,3
22,62,5,2.5,5,4.5,4,4
22,68,5,2.67,3.33,4.33,3.33,4
22,79,3.17,3.63,3.7,3.37,3.46,4
22,80,5,4,5,2,5,4
22,81,5,3.5,3.25,3.75,3.5,4
22,85,1,3.25,4,3.75,3,5
22,89,3.5,4,3,3.38,4,5
22,94,4,1,3,3,5,3
22,96,5,3,4,2,3,5
22,103,4,4,3.5,4.5,3.5,1
22,105,4,1,5,2,3,3
22,109,5,3.6,3.2,4.8,3.2,4
22,110,5,3.5,4,3.5,2,1
22,112,5,2.33,2.33,5,3,3
22,114,2,4,3.67,4,3.67,1
22,117,5,4.5,3.5,3.5,4.5,4
22,118,4,4,5,3,5,4
22,119,5,4,4.5,5,5,1
22,121,4,4,1,3,3,3
22,123,5,4.33,3,3.67,4.67,3
22,124,5,4,1.5,3,2.5,1
22,127,4,5,4,3.5,4,5
22,128,5,4,5,4,4.5,5
22,130,4,4,5,5,4,3
22,131,4,4.5,4.5,2.5,3.5,3
22,132,3.5,3.33,3.83,2.67,4.17,4
22,133,4,3.5,5,3.5,1.5,3
22,140,5,3.14,3.14,4.14,2.71,4
22,142,3,3.33,3.17,3.5,4.17,4
22,144,4,3.33,3.33,3.67,4.33,5
22,145,4,4,3.5,3.5,3.5,4
22,146,3,4,5,5,2,4
22,150,4,2.75,5,2.5,2.75,5
22,152,3,3.33,4.67,4.67,4.33,1
22,153,4,4,4,2,2,5
22,154,3.5,3.5,4,3.25,3.25,4
22,158,2,2,3,3,3,1
22,159,5,5,3,5,5,1
22,161,3,4,3.33,4.67,4,4
22,163,4,4.67,3.67,3.67,4,1
22,167,5,4,3.67,4,3.33,2
22,168,3,4,2,3,1,5
22,172,5,4.5,4.5,3,3.5,4
22,173,3,4,3,2.67,3.33,3
22,174,3,4.33,3.33,3.33,4,5
22,175,5,4.5,3,5,4,4
22,176,3,2,2,4.33,3,5
22,177,3,5,5,5,5,2
22,178,5,4,4,4,3,4
22,180,5,3,3,4,4,3
22,181,4,3,4.5,3.5,2.5,3
22,182,4,3.83,4,3.33,3.5,3
22,184,2,4,3.2,2.2,3,5
22,186,5,4,4,2,4.5,4
22,187,5,5,2.5,5,3.5,5
22,189,4,3.75,3.75,3.75,3.75,1
22,194,5,4,5,3,4,5
22,195,5,3,2.5,3.25,4,4
22,196,1,2,4,1,3,1
22,198,4,3,2,3,4.5,4
22,201,4,4,4,3,1,4
22,202,4,2,2.5,4,4.5,5
22,203,4,3.5,4,2.5,3.5,1
22,204,1,5,4,2.5,5,5
22,206,4,4,2.67,4,3.33,4
22,208,2,2.5,4.5,2.5,3.5,5
22,209,3.07,4.2,4,3.6,3.07,4
22,210,2,3.83,3.17,3.67,4,3
22,211,4,3.5,4,3,4,3
22,216,5,2,5,5,2.5,4
22,222,3,3,5,4,4,4
22,225,4.43,4.29,3.71,3.29,3.43,3
22,226,4.07,3.7,3.64,3.45,3.42,4
22,227,5,4.5,4,3,4,4
22,228,4,3.25,4.25,3.5,2,4
22,229,4,2.5,4.5,3.5,4.5,2
22,230,4,3,3,4,3.5,4
22,231,1,2,2,1,4,2
22,233,4,4,4,5,1,3
22,237,3,3.33,3,4,3.33,1
22,238,3,5,4,3,4,3
22,239,3,4,3.67,4,4,1
22,240,5,2.67,4.67,3,4,4
22,241,5,3,2,3.5,4,3
22,242,5,2.33,4.67,3.33,2.67,1
22,243,5,2,2.5,3,2,1
22,244,3,1,4,4,2,1
22,249,5,3,3,2.67,4.33,4
22,250,5,5,3,2,4,5
