179,5,4,4.5,3,3.5,3,5
179,16,2,3,5,3,3,3
179,18,5,3,3.5,2.5,2.5,1
179,19,5,4.75,4.75,4,4,5
179,32,5,5,3,4,4,4
179,35,5,5,3,3,5,5
179,47,5,2.5,2.5,2.5,2,4
179,48,4,5,5,4,1,4
179,49,5,5,2.5,3.5,3.5,4
179,50,4,2.5,4.5,2,4,1
179,51,5,2.5,3,4,5,3
179,52,4,3,5,1,3,4
179,54,5,2,2,4,3,3
179,57,5,3.25,2.75,3.75,2.5,4
179,60,5,4,4.5,3.5,3,4
179,62,5,2.5,5,4.5,4,5
179,63,5,2.67,3.33,2.67,2.33,5
179,68,5,2.67,3.33,4.33,3.33,1
179,78,3,5,4,3,3.5,2
179,80,5,4,5,2,5,5
179,86,4,3.33,4,3.33,4,1
179,87,5,3,3,4,2.67,4
179,92,5,4,4.5,3.5,3,1
179,93,2,3.33,4.67,1.67,3.67,3
179,94,4,1,3,3,5,3
179,100,5,4,4.5,4.5,4.5,1
179,101,5,3.5,4.25,3.5,4.25,4
179,109,5,3.6,3.2,4.8,3.2,1
179,115,5,2.33,3.33,2.33,3.67,1
179,134,5,5,4,4,4,2
179,136,4,3,4,2.5,2.5,5
179,143,3.5,2.67,4.17,3.33,4.67,1
179,146,3,4,5,5,2,4
179,155,5,3,4,5,4,5
179,157,5,3.5,4.5,3.5,1.5,5
179,158,2,2,3,3,3,3
179,176,3,2,2,4.33,3,5
179,184,2,4,3.2,2.2,3,1
179,185,5,4,4,5,5,3
179,222,3,3,5,4,4,1
179,244,3,1,4,4,2,1
179,245,5,2,4,3,4,1
