133,5,4,4.5,3,3.5,3,5
133,7,4,4.5,2,5,4.5,1
133,16,2,3,5,3,3,4
133,18,5,3,3.5,2.5,2.5,5
133,19,5,4.75,4.75,4,4,5
133,33,1,4,2.33,3.33,3.67,2
133,41,4,3.33,3.33,3,4,3
133,47,5,2.5,2.5,2.5,2,3
133,51,5,2.5,3,4,5,3
133,53,3,5,3,5,5,4
133,55,5,5,4,3,3.5,4
133,60,5,4,4.5,3.5,3,3
133,62,5,2.5,5,4.5,4,4
133,63,5,2.67,3.33,2.67,2.33,4
133,69,5,3,4,3,4,2
133,75,5,3,3.33,3.67,2.33,3
133,90,2.83,3.3,3.33,3.93,3.33,2
133,93,2,3.33,4.67,1.67,3.67,3
133,102,4,3,3,4,2,2
133,143,3.5,2.67,4.17,3.33,4.67,3
133,243,5,2,2.5,3,2,4
133,244,3,1,4,4,2,4
133,245,5,2,4,3,4,3
