27,2,3,3,3,3.5,3.5,3
27,5,4,4.5,3,3.5,3,4
27,9,4,2.5,3,4,3.5,4
27,28,5,4.33,3.33,4.33,2.33,3
27,33,1,4,2.33,3.33,3.67,3
27,35,5,5,3,3,5,3
27,42,5,4,2,4,1,3
27,45,2,4,3,3,2.33,4
27,50,4,2.5,4.5,2,4,3
27,72,3,3,4,2.5,4,2
27,90,2.83,3.3,3.33,3.93,3.33,2
27,100,5,4,4.5,4.5,4.5,5
27,117,5,4.5,3.5,3.5,4.5,4
27,118,4,4,5,3,5,3
27,121,4,4,1,3,3,4
27,123,5,4.33,3,3.67,4.67,5
27,148,3.57,3.86,3.57,4.43,4.71,3
27,166,4,2.33,3,4.33,3,3
27,171,4,4,4.5,3.5,3,2
27,219,5,4.5,3.5,4,2.5,2
27,222,3,3,5,4,4,2
27,236,4,2,4.5,3,3.5,3
27,244,3,1,4,4,2,3
27,246,5,3,3,4.5,4,4
