138,1,4,3.5,5,4,3,4
138,3,4,4.5,2,3.5,3.5,4
138,7,4,4.5,2,5,4.5,5
138,8,3,2.5,3,3.5,4,5
138,11,4,2.5,3,4,3,4
138,12,3,4.5,4.5,4,4.5,4
138,13,4,5,4.5,4,4.5,4
138,14,2,4,2.5,5,3.5,3
138,15,3,2,3,4.5,3.5,4
138,17,4,5,5,3,3,5
138,26,4,4.75,3.5,3.75,4.5,5
138,32,5,5,3,4,4,4
138,45,2,4,3,3,2.33,5
138,56,5,1,3,1,3,5
138,65,4,4,3.5,3,3.5,5
138,96,5,3,4,2,3,4
138,97,1,3,5,4,4,4
138,98,2,3,5,3,2,5
138,100,5,4,4.5,4.5,4.5,5
138,104,4,3.5,5,3.5,3.5,4
138,108,3,5,2,3.5,4,4
138,111,4,3.71,4.57,3.14,4,4
138,116,4,4.5,1.5,3.5,3,2
138,117,5,4.5,3.5,3.5,4.5,4
138,121,4,4,1,3,3,4
138,133,4,3.5,5,3.5,1.5,4
138,137,4,4,2,3,4,5
138,147,2,1.75,3.75,3.25,2.75,4
138,150,4,2.75,5,2.5,2.75,3
138,151,2,3,5,4,3,4
138,156,5,4.5,4,4.5,4.5,4
138,182,4,3.83,4,3.33,3.5,4
138,185,5,4,4,5,5,4
138,187,5,5,2.5,5,3.5,5
138,194,5,4,5,3,4,5
138,209,3.07,4.2,4,3.6,3.07,4
138,211,4,3.5,4,3,4,4
138,221,5,3,2.67,4.33,4.33,5
138,222,3,3,5,4,4,4
138,230,4,3,3,4,3.5,5
138,231,1,2,2,1,4,4
138,234,4,1,3,4,2,3
138,236,4,2,4.5,3,3.5,4
138,238,3,5,4,3,4,5
138,240,5,2.67,4.67,3,4,4
138,243,5,2,2.5,3,2,4
138,244,3,1,4,4,2,5
