197,2,3,3,3,3.5,3.5,3
197,4,5,3,3,3.5,4,4
197,5,4,4.5,3,3.5,3,4
197,6,3,3.5,2.5,2.5,4,1
197,9,4,2.5,3,4,3.5,5
197,11,4,2.5,3,4,3,2
197,12,3,4.5,4.5,4,4.5,3
197,18,5,3,3.5,2.5,2.5,2
197,19,5,4.75,4.75,4,4,4
197,20,4,3.5,3.5,4,4,4
197,22,5,5,5,4,2,5
197,24,4,3,2,3,2,3
197,29,4,4,4,4,5,3
197,32,5,5,3,4,4,3
197,33,1,4,2.33,3.33,3.67,2
197,35,5,5,3,3,5,3
197,36,4,2,3,3.5,3,4
197,38,5,3.5,4,4.25,3.25,3
197,39,5,3,2.5,4.5,4,2
197,41,4,3.33,3.33,3,4,4
197,43,3,3,1,4,1,4
197,44,4,4,4,3.5,2.5,3
197,47,5,2.5,2.5,2.5,2,4
197,48,4,5,5,4,1,4
197,49,5,5,2.5,3.5,3.5,3
197,50,4,2.5,4.5,2,4,5
197,53,3,5,3,5,5,2
197,54,5,2,2,4,3,3
197,55,5,5,4,3,3.5,3
197,56,5,1,3,1,3,1
197,58,5,3,3,3,3,4
197,60,5,4,4.5,3.5,3,4
197,62,5,2.5,5,4.5,4,3
197,63,5,2.67,3.33,2.67,2.33,4
197,64,4,2.5,3,1.5,4,4
197,68,5,2.67,3.33,4.33,3.33,2
197,69,5,3,4,3,4,3
197,70,3,5,4,3,4,4
197,72,3,3,4,2.5,4,3
197,73,5,1.5,5,2.5,4.5,3
197,75,5,3,3.33,3.67,2.33,4
197,79,3.17,3.63,3.7,3.37,3.46,4
197,80,5,4,5,2,5,2
197,82,2.85,3.54,3.31,3.38,3.77,5
197,87,5,3,3,4,2.67,2
197,89,3.5,4,3,3.38,4,5
197,90,2.83,3.3,3.33,3.93,3.33,3
197,91,3,3.5,3.5,3,3,4
197,92,5,4,4.5,3.5,3,1
197,93,2,3.33,4.67,1.67,3.67,3
197,94,4,1,3,3,5,4
197,96,5,3,4,2,3,5
197,101,5,3.5,4.25,3.5,4.25,2
197,109,5,3.6,3.2,4.8,3.2,4
197,120,5,3,3.67,3.67,4.33,2
197,121,4,4,1,3,3,3
197,127,4,5,4,3.5,4,5
197,132,3.5,3.33,3.83,2.67,4.17,2
197,136,4,3,4,2.5,2.5,3
197,145,4,4,3.5,3.5,3.5,5
197,146,3,4,5,5,2,2
197,150,4,2.75,5,2.5,2.75,3
197,154,3.5,3.5,4,3.25,3.25,2
197,155,5,3,4,5,4,1
197,159,5,5,3,5,5,4
197,161,3,4,3.33,4.67,4,4
197,172,5,4.5,4.5,3,3.5,4
197,173,3,4,3,2.67,3.33,1
197,174,3,4.33,3.33,3.33,4,5
197,176,3,2,2,4.33,3,5
197,177,3,5,5,5,5,5
197,178,5,4,4,4,3,4
197,181,4,3,4.5,3.5,2.5,5
197,182,4,3.83,4,3.33,3.5,3
197,183,5,1.33,2,2.67,3.33,5
197,184,2,4,3.2,2.2,3,2
197,187,5,5,2.5,5,3.5,5
197,188,1,3,4.5,3.75,3.25,2
197,190,3,2,3,3.67,3.67,3
197,195,5,3,2.5,3.25,4,5
197,196,1,2,4,1,3,5
197,210,2,3.83,3.17,3.67,4,4
197,214,5,3.33,4,2.67,3.33,2
197,216,5,2,5,5,2.5,4
197,226,4.07,3.7,3.64,3.45,3.42,4
197,227,5,4.5,4,3,4,3
197,228,4,3.25,4.25,3.5,2,4
197,229,4,2.5,4.5,3.5,4.5,3
197,230,4,3,3,4,3.5,4
197,231,1,2,2,1,4,3
197,232,4,2.5,3.5,2,3.5,4
197,233,4,4,4,5,1,4
197,241,5,3,2,3.5,4,3
197,242,5,2.33,4.67,3.33,2.67,3
197,244,3,1,4,4,2,5
197,245,5,2,4,3,4,4
