10,1,4,3.5,5,4,3,4
10,3,4,4.5,2,3.5,3.5,4
10,4,5,3,3,3.5,4,4
10,5,4,4.5,3,3.5,3,4
10,7,4,4.5,2,5,4.5,4
10,9,4,2.5,3,4,3.5,4
10,11,4,2.5,3,4,3,4
10,12,3,4.5,4.5,4,4.5,4
10,13,4,5,4.5,4,4.5,4
10,15,3,2,3,4.5,3.5,4
10,16,2,3,5,3,3,4
10,19,5,4.75,4.75,4,4,5
10,20,4,3.5,3.5,4,4,4
10,21,4,3.52,3.41,3.63,3.41,4
10,22,5,5,5,4,2,4
10,23,4,1,3,5,5,4
10,24,4,3,2,3,2,4
10,25,5,4,2,5,4,5
10,30,5,3.5,4.5,3.5,3,4
10,32,5,5,3,4,4,4
10,33,1,4,2.33,3.33,3.67,4
10,36,4,2,3,3.5,3,4
10,40,2.33,3.67,4.33,4,3.67,4
10,41,4,3.33,3.33,3,4,3
10,48,4,5,5,4,1,4
10,49,5,5,2.5,3.5,3.5,4
10,50,4,2.5,4.5,2,4,5
10,52,4,3,5,1,3,4
10,56,5,1,3,1,3,5
10,59,5,3,1.67,4.33,4.67,4
10,60,5,4,4.5,3.5,3,3
10,64,4,2.5,3,1.5,4,4
10,66,3,4,2,3,2,3
10,68,5,2.67,3.33,4.33,3.33,4
10,69,5,3,4,3,4,4
10,70,3,5,4,3,4,4
10,76,5,4,3.5,2.5,4,4
10,80,5,4,5,2,5,4
10,81,5,3.5,3.25,3.75,3.5,4
10,82,2.85,3.54,3.31,3.38,3.77,4
10,83,2,3,5,5,2,5
10,85,1,3.25,4,3.75,3,4
10,87,5,3,3,4,2.67,4
10,93,2,3.33,4.67,1.67,3.67,4
10,96,5,3,4,2,3,5
10,97,1,3,5,4,4,5
10,98,2,3,5,3,2,4
10,99,5,3,4,3.5,4.75,5
10,100,5,4,4.5,4.5,4.5,5
10,104,4,3.5,5,3.5,3.5,4
10,105,4,1,5,2,3,5
10,109,5,3.6,3.2,4.8,3.2,4
10,111,4,3.71,4.57,3.14,4,5
10,114,2,4,3.67,4,3.67,4
10,116,4,4.5,1.5,3.5,3,4
10,118,4,4,5,3,5,4
10,123,5,4.33,3,3.67,4.67,4
10,124,5,4,1.5,3,2.5,5
10,127,4,5,4,3.5,4,5
10,129,3,4,4,3,3,4
10,132,3.5,3.33,3.83,2.67,4.17,4
