149,5,4,4.5,3,3.5,3,3
149,9,4,2.5,3,4,3.5,1
149,15,3,2,3,4.5,3.5,4
149,16,2,3,5,3,3,5
149,19,5,4.75,4.75,4,4,3
149,30,5,3.5,4.5,3.5,3,3
149,31,4,3.67,4.67,3.67,3.33,3
149,33,1,4,2.33,3.33,3.67,5
149,47,5,2.5,2.5,2.5,2,3
149,48,4,5,5,4,1,3
149,49,5,5,2.5,3.5,3.5,4
149,50,4,2.5,4.5,2,4,4
149,52,4,3,5,1,3,4
149,55,5,5,4,3,3.5,2
149,57,5,3.25,2.75,3.75,2.5,2
149,58,5,3,3,3,3,3
149,59,5,3,1.67,4.33,4.67,1
149,60,5,4,4.5,3.5,3,5
149,66,3,4,2,3,2,2
149,68,5,2.67,3.33,4.33,3.33,2
149,70,3,5,4,3,4,2
149,72,3,3,4,2.5,4,2
149,73,5,1.5,5,2.5,4.5,3
149,74,1,5,3,5,1,2
149,75,5,3,3.33,3.67,2.33,2
149,80,5,4,5,2,5,1
149,84,3,4,3,5,1,2
149,85,1,3.25,4,3.75,3,2
149,87,5,3,3,4,2.67,4
149,92,5,4,4.5,3.5,3,4
149,93,2,3.33,4.67,1.67,3.67,4
149,115,5,2.33,3.33,2.33,3.67,3
149,137,4,4,2,3,4,4
149,172,5,4.5,4.5,3,3.5,2
149,183,5,1.33,2,2.67,3.33,2
149,245,5,2,4,3,4,3
