140,5,4,4.5,3,3.5,3,3
140,15,3,2,3,4.5,3.5,4
140,33,1,4,2.33,3.33,3.67,5
140,35,5,5,3,3,5,3
140,36,4,2,3,3.5,3,4
140,41,4,3.33,3.33,3,4,3
140,48,4,5,5,4,1,3
140,49,5,5,2.5,3.5,3.5,4
140,50,4,2.5,4.5,2,4,5
140,51,5,2.5,3,4,5,4
140,66,3,4,2,3,2,4
140,68,5,2.67,3.33,4.33,3.33,4
140,69,5,3,4,3,4,3
140,72,3,3,4,2.5,4,3
140,79,3.17,3.63,3.7,3.37,3.46,3
140,81,5,3.5,3.25,3.75,3.5,2
140,113,5,2.67,4,2.33,4.33,3
140,114,2,4,3.67,4,3.67,2
140,121,4,4,1,3,3,4
140,229,4,2.5,4.5,3.5,4.5,3
140,245,5,2,4,3,4,3
