86,5,4,4.5,3,3.5,3,5
86,6,3,3.5,2.5,2.5,4,4
86,16,2,3,5,3,3,4
86,17,4,5,5,3,3,5
86,33,1,4,2.33,3.33,3.67,3
86,35,5,5,3,3,5,3
86,36,4,2,3,3.5,3,3
86,47,5,2.5,2.5,2.5,2,3
86,51,5,2.5,3,4,5,3
86,66,3,4,2,3,2,3
86,73,5,1.5,5,2.5,4.5,3
86,74,1,5,3,5,1,4
86,75,5,3,3.33,3.67,2.33,2
86,85,1,3.25,4,3.75,3,1
86,113,5,2.67,4,2.33,4.33,3
86,120,5,3,3.67,3.67,4.33,2
86,122,5,4,4.5,5,4,2
86,129,3,4,4,3,3,4
86,130,4,4,5,5,4,5
86,163,4,4.67,3.67,3.67,4,5
86,164,5,5,1,4,5,5
86,177,3,5,5,5,5,5
86,242,5,2.33,4.67,3.33,2.67,4
