148,1,4,3.5,5,4,3,4
148,7,4,4.5,2,5,4.5,5
148,8,3,2.5,3,3.5,4,4
148,50,4,2.5,4.5,2,4,5
148,56,5,1,3,1,3,5
148,69,5,3,4,3,4,5
148,70,3,5,4,3,4,5
148,71,3.33,3.33,2.67,2.67,4.33,5
148,78,3,5,4,3,3.5,1
148,89,3.5,4,3,3.38,4,5
148,98,2,3,5,3,2,3
148,114,2,4,3.67,4,3.67,5
148,116,4,4.5,1.5,3.5,3,5
148,127,4,5,4,3.5,4,1
148,132,3.5,3.33,3.83,2.67,4.17,4
148,133,4,3.5,5,3.5,1.5,5
148,135,5,4.33,2,3.33,3.67,5
148,140,5,3.14,3.14,4.14,2.71,1
148,151,2,3,5,4,3,4
148,163,4,4.67,3.67,3.67,4,4
148,164,5,5,1,4,5,4
148,168,3,4,2,3,1,5
148,169,4,5,4,2,3,5
148,172,5,4.5,4.5,3,3.5,5
148,173,3,4,3,2.67,3.33,5
148,174,3,4.33,3.33,3.33,4,5
148,175,5,4.5,3,5,4,4
148,177,3,5,5,5,5,2
148,181,4,3,4.5,3.5,2.5,5
148,185,5,4,4,5,5,1
148,189,4,3.75,3.75,3.75,3.75,4
148,190,3,2,3,3.67,3.67,2
148,191,5,4,2,3.5,3,1
148,194,5,4,5,3,4,5
148,204,1,5,4,2.5,5,3
148,209,3.07,4.2,4,3.6,3.07,5
148,214,5,3.33,4,2.67,3.33,5
148,222,3,3,5,4,4,4
148,227,5,4.5,4,3,4,4
148,228,4,3.25,4.25,3.5,2,4
148,234,4,1,3,4,2,3
148,238,3,5,4,3,4,4
148,253,4,3,5,4,3,4
